line_id,transaction_id,datetime,shop_id,product_id,quantity,price,cost
L0006524,T003702,2025-10-22 12:06:00,S003,P071,1,325,355
L0006525,T003702,2025-10-22 12:06:00,S003,P069,1,315,340
L0031659,T017634,2025-10-22 12:06:00,S003,P071,1,325,355
L0031660,T017634,2025-10-22 12:06:00,S003,P070,1,335,350
L0011085,T006240,2025-10-22 12:11:15,S001,P065,1,165,80
L0011086,T006240,2025-10-22 12:11:15,S001,P063,1,225,115
L0024820,T013853,2025-10-22 12:53:00,S002,P011,1,250,90
L0024821,T013853,2025-10-22 12:53:00,S002,P068,1,295,185
L0024822,T013853,2025-10-22 12:53:00,S002,P071,1,325,205
L0025615,T014306,2025-10-22 13:18:00,S001,P011,1,250,100
L0025616,T014306,2025-10-22 13:18:00,S001,P063,1,225,110
L0026550,T014819,2025-10-22 13:28:00,S002,P030,1,225,95
L0026551,T014819,2025-10-22 13:28:00,S002,P068,1,295,205
L0026552,T014819,2025-10-22 13:28:00,S002,P055,1,205,75
L0015178,T008483,2025-10-22 13:35:00,S002,P009,1,165,65
L0001289,T000741,2025-10-22 13:46:00,S001,P064,1,135,70
L0001290,T000741,2025-10-22 13:46:00,S001,P072,2,355,225
L0025284,T014111,2025-10-22 14:42:15,S001,P031,1,280,115
L0025285,T014111,2025-10-22 14:42:15,S001,P019,2,275,100
L0025286,T014111,2025-10-22 14:42:15,S001,P065,1,165,90
L0005812,T003284,2025-10-22 14:52:45,S003,P063,1,200,205
L0005813,T003284,2025-10-22 14:52:45,S003,P066,1,120,130
L0021639,T012075,2025-10-22 15:11:30,S001,P026,1,235,75
L0005304,T003011,2025-10-22 15:11:30,S003,P062,1,165,165
L0031522,T017558,2025-10-22 16:00:00,S003,P026,2,225,170
L0022389,T012504,2025-10-22 16:17:30,S003,P026,1,235,175
L0022390,T012504,2025-10-22 16:17:30,S003,P027,1,285,200
L0029473,T016420,2025-10-22 16:20:45,S001,P009,2,160,65
L0029474,T016420,2025-10-22 16:20:45,S001,P061,1,95,55
L0029475,T016420,2025-10-22 16:20:45,S001,P071,1,325,185
L0003466,T001985,2025-10-22 16:34:45,S002,P059,1,245,145
L0003467,T001985,2025-10-22 16:34:45,S002,P001,1,100,40
L0003468,T001985,2025-10-22 16:34:45,S002,P069,1,315,200
L0018190,T010156,2025-10-22 17:08:15,S001,P061,1,95,50
L0018191,T010156,2025-10-22 17:08:15,S001,P017,1,180,60
L0018192,T010156,2025-10-22 17:08:15,S001,P050,1,225,60
L0018193,T010156,2025-10-22 17:08:15,S001,P058,1,145,80
L0019559,T010899,2025-10-22 17:37:30,S001,P007,2,190,75
L0019560,T010899,2025-10-22 17:37:30,S001,P071,2,325,205
L0034653,T019289,2025-10-22 17:42:00,S001,P025,1,190,60
L0014276,T007999,2025-10-22 18:08:45,S002,P054,1,165,55
L0000303,T000171,2025-10-22 18:47:15,S001,P053,1,130,35
L0034747,T019343,2025-10-22 20:53:00,S001,P065,1,165,80
L0034748,T019343,2025-10-22 20:53:00,S001,P042,1,125,35
L0023578,T013162,2025-10-22 20:57:00,S003,P069,1,315,355
L0023579,T013162,2025-10-22 20:57:00,S003,P010,1,195,140
L0023580,T013162,2025-10-22 20:57:00,S003,P043,1,150,95
L0029063,T016189,2025-10-23 08:05:15,S001,P026,1,230,90
L0022970,T012830,2025-10-23 08:36:30,S002,P015,1,240,115
L0022971,T012830,2025-10-23 08:36:30,S002,P013,1,160,70
L0030488,T016983,2025-10-23 08:43:15,S001,P005,1,125,40
L0030489,T016983,2025-10-23 08:43:15,S001,P070,1,335,205
L0007946,T004507,2025-10-23 09:15:00,S003,P025,1,165,140
L0014890,T008324,2025-10-23 09:32:00,S002,P005,1,115,55
L0010143,T005743,2025-10-23 10:11:45,S003,P006,1,155,115
L0010144,T005743,2025-10-23 10:11:45,S003,P061,3,95,90
L0026148,T014599,2025-10-23 10:12:15,S001,P015,1,240,90
L0008364,T004746,2025-10-23 10:48:15,S001,P029,1,175,70
L0028127,T015685,2025-10-23 10:59:15,S003,P018,1,225,150
L0030655,T017074,2025-10-23 11:37:00,S001,P003,1,150,60
L0030656,T017074,2025-10-23 11:37:00,S001,P068,1,295,195
L0030657,T017074,2025-10-23 11:37:00,S001,P070,1,335,190
L0030658,T017074,2025-10-23 11:37:00,S001,P008,2,245,95
L0018471,T010304,2025-10-23 12:10:00,S001,P057,1,155,80
L0021300,T011879,2025-10-23 12:30:00,S001,P029,1,175,65
L0021301,T011879,2025-10-23 12:30:00,S001,P069,1,315,185
L0021302,T011879,2025-10-23 12:30:00,S001,P070,1,335,215
L0021303,T011879,2025-10-23 12:30:00,S001,P072,1,355,210
L0030532,T017010,2025-10-23 12:32:00,S001,P033,1,185,65
L0030533,T017010,2025-10-23 12:32:00,S001,P068,1,295,170
L0028488,T015875,2025-10-23 13:25:15,S003,P038,1,115,75
L0028489,T015875,2025-10-23 13:25:15,S003,P068,1,295,330
L0009330,T005300,2025-10-23 13:27:30,S001,P031,1,270,105
L0015487,T008646,2025-10-23 13:53:45,S003,P011,1,250,180
L0015488,T008646,2025-10-23 13:53:45,S003,P022,1,245,175
L0024422,T013618,2025-10-23 14:16:00,S003,P061,1,95,110
L0024423,T013618,2025-10-23 14:16:00,S003,P038,1,115,75
L0032914,T018325,2025-10-23 14:39:30,S002,P026,1,240,100
L0032915,T018325,2025-10-23 14:39:30,S002,P070,1,335,225
L0010107,T005725,2025-10-23 15:08:30,S001,P010,2,205,80
L0034948,T019452,2025-10-23 15:18:00,S002,P009,1,160,65
L0034949,T019452,2025-10-23 15:18:00,S002,P006,2,160,65
L0025239,T014086,2025-10-23 15:27:00,S001,P030,1,225,75
L0024373,T013588,2025-10-23 15:39:00,S001,P065,1,165,80
L0024374,T013588,2025-10-23 15:39:00,S001,P039,1,140,40
L0012176,T006861,2025-10-23 20:36:30,S002,P058,1,145,85
L0024724,T013794,2025-10-24 08:21:45,S003,P005,1,110,85
L0023228,T012967,2025-10-24 08:27:00,S003,P021,1,190,140
L0023229,T012967,2025-10-24 08:27:00,S003,P050,1,200,145
L0017227,T009635,2025-10-24 08:42:00,S002,P009,3,160,60
L0017228,T009635,2025-10-24 08:42:00,S002,P062,1,175,105
L0030123,T016783,2025-10-24 08:42:45,S001,P010,1,205,65
L0013802,T007749,2025-10-24 08:43:45,S001,P049,1,180,45
L0022951,T012823,2025-10-24 08:48:00,S002,P001,1,105,40
L0022952,T012823,2025-10-24 08:48:00,S002,P060,1,255,150
L0022953,T012823,2025-10-24 08:48:00,S002,P029,1,170,80
L0022954,T012823,2025-10-24 08:48:00,S002,P057,1,155,90
L0024643,T013739,2025-10-24 09:10:00,S002,P069,1,315,190
L0009509,T005394,2025-10-24 09:17:45,S001,P009,1,160,65
L0009510,T005394,2025-10-24 09:17:45,S001,P061,1,95,55
L0032661,T018192,2025-10-24 09:22:15,S001,P059,1,235,135
L0032662,T018192,2025-10-24 09:22:15,S001,P061,2,95,45
L0003745,T002137,2025-10-24 09:54:00,S002,P029,1,175,70
L0002847,T001635,2025-10-24 10:31:45,S001,P025,1,190,65
L0006336,T003584,2025-10-24 10:35:30,S003,P013,1,155,120
L0006337,T003584,2025-10-24 10:35:30,S003,P067,1,165,190
L0006338,T003584,2025-10-24 10:35:30,S003,P060,1,240,250
L0025199,T014062,2025-10-24 11:18:00,S001,P070,1,335,210
L0018913,T010550,2025-10-24 11:50:00,S001,P071,1,325,195
L0005913,T003337,2025-10-24 11:51:45,S002,P058,1,145,85
L0010301,T005825,2025-10-24 12:13:15,S001,P052,1,365,100
L0009305,T005285,2025-10-24 12:16:45,S003,P010,1,205,150
L0009306,T005285,2025-10-24 12:16:45,S003,P070,1,300,370
L0002594,T001501,2025-10-24 12:39:00,S002,P011,1,250,110
L0002595,T001501,2025-10-24 12:39:00,S002,P062,1,175,100
L0019363,T010789,2025-10-24 12:39:00,S003,P071,1,325,355
L0006106,T003456,2025-10-24 12:51:45,S001,P069,1,315,185
L0006107,T003456,2025-10-24 12:51:45,S001,P034,1,240,85
L0006108,T003456,2025-10-24 12:51:45,S001,P018,2,225,70
L0013555,T007608,2025-10-24 13:15:15,S002,P003,1,150,55
L0013556,T007608,2025-10-24 13:15:15,S002,P072,1,355,240
L0009486,T005380,2025-10-24 13:29:00,S002,P062,1,175,95
L0034608,T019267,2025-10-24 13:37:00,S003,P042,1,110,80
L0034609,T019267,2025-10-24 13:37:00,S003,P070,1,335,350
L0016273,T009097,2025-10-24 13:39:45,S002,P069,1,315,215
L0016274,T009097,2025-10-24 13:39:45,S002,P050,1,225,80
L0016275,T009097,2025-10-24 13:39:45,S002,P071,1,325,220
L0008808,T004998,2025-10-24 14:36:00,S001,P064,1,135,70
L0033313,T018548,2025-10-24 14:48:00,S002,P009,1,165,65
L0001835,T001057,2025-10-24 15:19:45,S002,P010,1,210,80
L0028691,T015989,2025-10-24 15:32:00,S001,P023,1,300,100
L0033661,T018744,2025-10-24 16:00:00,S001,P064,1,135,65
L0033662,T018744,2025-10-24 16:00:00,S001,P028,1,370,105
L0033663,T018744,2025-10-24 16:00:00,S001,P058,1,145,70
L0033664,T018744,2025-10-24 16:00:00,S001,P026,1,235,85
L0027849,T015540,2025-10-24 16:14:00,S003,P015,1,235,180
L0027850,T015540,2025-10-24 16:14:00,S003,P054,1,165,115
L0027851,T015540,2025-10-24 16:14:00,S003,P011,1,250,170
L0024960,T013934,2025-10-24 16:31:30,S001,P025,1,185,70
L0024961,T013934,2025-10-24 16:31:30,S001,P037,3,90,20
L0006844,T003892,2025-10-24 17:16:30,S001,P021,1,190,75
L0006845,T003892,2025-10-24 17:16:30,S001,P069,1,315,180
L0013190,T007411,2025-10-24 17:59:30,S001,P030,1,225,85
L0003438,T001967,2025-10-24 19:52:30,S003,P058,1,145,165
L0008200,T004651,2025-10-24 19:53:15,S001,P049,2,175,55
L0008201,T004651,2025-10-24 19:53:15,S001,P005,1,120,45
L0035116,T019540,2025-10-24 20:22:30,S002,P042,2,130,40
L0001873,T001077,2025-10-24 20:42:00,S001,P050,1,225,70
L0001874,T001077,2025-10-24 20:42:00,S001,P068,2,295,170
L0019084,T010641,2025-10-25 08:17:00,S003,P013,1,155,125
L0019085,T010641,2025-10-25 08:17:00,S003,P059,1,235,250
L0024540,T013685,2025-10-25 08:26:00,S003,P064,2,120,140
L0024574,T013701,2025-10-25 08:51:00,S003,P013,1,155,115
L0024575,T013701,2025-10-25 08:51:00,S003,P042,1,120,80
L0024576,T013701,2025-10-25 08:51:00,S003,P014,3,195,160
L0024577,T013701,2025-10-25 08:51:00,S003,P006,1,140,110
L0010887,T006134,2025-10-25 08:51:30,S003,P040,1,170,105
L0004162,T002371,2025-10-25 08:58:00,S001,P067,1,175,95
L0027333,T015254,2025-10-25 08:58:00,S003,P001,1,90,75
L0027334,T015254,2025-10-25 08:58:00,S003,P065,1,165,185
L0028195,T015723,2025-10-25 09:02:00,S001,P006,1,160,60
L0028196,T015723,2025-10-25 09:02:00,S001,P017,1,170,70
L0001195,T000688,2025-10-25 09:46:00,S002,P012,2,325,115
L0001196,T000688,2025-10-25 09:46:00,S002,P065,1,165,90
L0022445,T012538,2025-10-25 09:48:45,S002,P041,1,100,30
L0018730,T010447,2025-10-25 09:51:30,S002,P013,1,170,75
L0007504,T004262,2025-10-25 09:54:15,S001,P005,1,120,45
L0019850,T011057,2025-10-25 10:00:30,S002,P058,1,140,80
L0015128,T008457,2025-10-25 10:10:00,S003,P034,1,240,185
L0029798,T016603,2025-10-25 10:32:00,S002,P006,1,140,65
L0027166,T015161,2025-10-25 10:36:15,S002,P061,1,90,55
L0019668,T010957,2025-10-25 10:47:00,S002,P025,1,190,85
L0003419,T001957,2025-10-25 12:12:45,S001,P071,1,325,195
L0003420,T001957,2025-10-25 12:12:45,S001,P070,1,335,200
L0016896,T009442,2025-10-25 12:13:00,S001,P042,1,130,35
L0016897,T009442,2025-10-25 12:13:00,S001,P065,1,165,90
L0016898,T009442,2025-10-25 12:13:00,S001,P072,1,355,215
L0016899,T009442,2025-10-25 12:13:00,S001,P064,1,135,65
L0000527,T000300,2025-10-25 12:50:00,S001,P061,1,95,55
L0000528,T000300,2025-10-25 12:50:00,S001,P020,1,355,130
L0011399,T006425,2025-10-25 12:58:00,S003,P072,1,320,375
L0011400,T006425,2025-10-25 12:58:00,S003,P070,1,335,380
L0011401,T006425,2025-10-25 12:58:00,S003,P068,2,295,310
L0010466,T005907,2025-10-25 12:58:15,S002,P035,1,295,140
L0024618,T013725,2025-10-25 14:22:00,S001,P010,1,210,65
L0003604,T002064,2025-10-25 14:35:15,S002,P029,1,170,80
L0003605,T002064,2025-10-25 14:35:15,S002,P042,1,125,45
L0016945,T009470,2025-10-25 14:39:00,S001,P005,1,120,45
L0034950,T019453,2025-10-25 15:29:00,S002,P060,2,255,150
L0028750,T016025,2025-10-25 17:47:00,S002,P062,1,175,105
L0024623,T013728,2025-10-25 18:03:00,S003,P068,1,295,305
L0024624,T013728,2025-10-25 18:03:00,S003,P039,1,140,85
L0024625,T013728,2025-10-25 18:03:00,S003,P060,2,230,255
L0032313,T018003,2025-10-25 19:10:30,S002,P069,2,315,200
L0017871,T009986,2025-10-26 08:06:00,S001,P069,1,315,205
L0005212,T002956,2025-10-26 09:46:00,S002,P027,1,265,120
L0012609,T007095,2025-10-26 10:34:30,S003,P022,1,245,170
L0023445,T013096,2025-10-26 10:36:15,S001,P050,1,220,60
L0019930,T011102,2025-10-26 10:50:00,S003,P035,1,295,220
L0019931,T011102,2025-10-26 10:50:00,S003,P066,1,125,130
L0035421,T019712,2025-10-26 11:51:15,S003,P023,1,300,210
L0035422,T019712,2025-10-26 11:51:15,S003,P064,1,135,150
L0000879,T000509,2025-10-26 11:52:45,S002,P050,1,225,75
L0000880,T000509,2025-10-26 11:52:45,S002,P069,1,315,210
L0034769,T019356,2025-10-26 12:12:15,S001,P005,1,120,40
L0034770,T019356,2025-10-26 12:12:15,S001,P062,1,175,85
L0035683,T019865,2025-10-26 14:43:00,S003,P002,1,110,90
L0029502,T016434,2025-10-26 14:56:45,S001,P013,1,170,60
L0029503,T016434,2025-10-26 14:56:45,S001,P070,1,335,215
L0021968,T012260,2025-10-26 15:20:30,S001,P004,1,200,55
L0003434,T001966,2025-10-26 15:20:45,S003,P034,1,215,190
L0003435,T001966,2025-10-26 15:20:45,S003,P059,1,245,255
L0003436,T001966,2025-10-26 15:20:45,S003,P068,1,265,320
L0003437,T001966,2025-10-26 15:20:45,S003,P064,1,135,155
L0002161,T001252,2025-10-26 15:21:30,S002,P027,1,285,130
L0007220,T004102,2025-10-26 15:50:45,S002,P026,1,235,85
L0007221,T004102,2025-10-26 15:50:45,S002,P063,1,225,130
L0004124,T002345,2025-10-26 16:39:00,S003,P058,1,145,150
L0011740,T006614,2025-10-26 16:45:00,S003,P024,1,385,250
L0011741,T006614,2025-10-26 16:45:00,S003,P071,1,325,355
L0011742,T006614,2025-10-26 16:45:00,S003,P054,1,165,100
L0011743,T006614,2025-10-26 16:45:00,S003,P062,1,175,175
L0007414,T004210,2025-10-26 17:09:00,S003,P011,2,250,185
L0007415,T004210,2025-10-26 17:09:00,S003,P066,1,125,120
L0025516,T014247,2025-10-26 17:39:00,S003,P015,1,260,180
L0025517,T014247,2025-10-26 17:39:00,S003,P031,1,270,215
L0022061,T012315,2025-10-26 18:00:00,S001,P071,1,325,200
L0022062,T012315,2025-10-26 18:00:00,S001,P062,1,175,95
L0022063,T012315,2025-10-26 18:00:00,S001,P014,1,215,80
L0003655,T002092,2025-10-26 18:43:30,S003,P068,1,295,340
L0003656,T002092,2025-10-26 18:43:30,S003,P025,1,185,135
L0001198,T000690,2025-10-26 19:30:45,S002,P022,1,250,110
L0001199,T000690,2025-10-26 19:30:45,S002,P069,1,315,195
L0001200,T000690,2025-10-26 19:30:45,S002,P005,1,120,45
L0007140,T004056,2025-10-26 19:44:30,S002,P015,1,270,110
L0012887,T007249,2025-10-26 20:39:15,S002,P071,1,325,200
L0027898,T015565,2025-10-27 08:00:30,S002,P013,1,170,70
L0027899,T015565,2025-10-27 08:00:30,S002,P018,1,225,80
L0009287,T005274,2025-10-27 08:01:45,S003,P018,1,225,155
L0009288,T005274,2025-10-27 08:01:45,S003,P057,1,155,150
L0008924,T005059,2025-10-27 08:02:00,S002,P026,1,210,95
L0005330,T003025,2025-10-27 08:09:00,S001,P023,1,300,105
L0021053,T011736,2025-10-27 08:54:15,S003,P001,1,100,70
L0020462,T011402,2025-10-27 09:16:00,S002,P033,1,190,85
L0001248,T000720,2025-10-27 09:51:00,S002,P005,1,120,55
L0000039,T000023,2025-10-27 10:15:00,S003,P005,1,110,80
L0029528,T016448,2025-10-27 10:21:00,S002,P001,1,100,45
L0023638,T013190,2025-10-27 10:44:45,S003,P026,1,210,165
L0023639,T013190,2025-10-27 10:44:45,S003,P050,1,200,155
L0011023,T006207,2025-10-27 10:53:15,S003,P013,1,170,130
L0011024,T006207,2025-10-27 10:53:15,S003,P038,1,110,75
L0011025,T006207,2025-10-27 10:53:15,S003,P062,1,165,180
L0011190,T006297,2025-10-27 11:16:15,S001,P063,1,225,115
L0011191,T006297,2025-10-27 11:16:15,S001,P040,1,185,45
L0007570,T004300,2025-10-27 11:30:45,S003,P071,1,310,350
L0007571,T004300,2025-10-27 11:30:45,S003,P061,1,95,95
L0009454,T005364,2025-10-27 11:33:15,S001,P071,1,325,185
L0029620,T016504,2025-10-27 12:05:00,S002,P067,1,185,105
L0029621,T016504,2025-10-27 12:05:00,S002,P039,1,140,50
L0029622,T016504,2025-10-27 12:05:00,S002,P068,1,295,180
L0022480,T012559,2025-10-27 12:27:15,S001,P069,1,315,175
L0022481,T012559,2025-10-27 12:27:15,S001,P045,1,105,25
L0022482,T012559,2025-10-27 12:27:15,S001,P068,1,295,180
L0004416,T002509,2025-10-27 12:31:00,S002,P061,2,95,50
L0022165,T012370,2025-10-27 13:16:30,S003,P007,1,190,135
L0022166,T012370,2025-10-27 13:16:30,S003,P070,1,335,395
L0022167,T012370,2025-10-27 13:16:30,S003,P039,1,135,90
L0014945,T008358,2025-10-27 14:20:45,S001,P014,1,215,90
L0014946,T008358,2025-10-27 14:20:45,S001,P057,1,155,80
L0015954,T008913,2025-10-27 14:37:15,S001,P019,1,285,95
L0026858,T014978,2025-10-27 14:40:00,S002,P022,1,250,105
L0007373,T004186,2025-10-27 14:59:15,S002,P018,1,225,100
L0010211,T005779,2025-10-27 15:21:00,S002,P005,1,125,50
L0010212,T005779,2025-10-27 15:21:00,S002,P004,1,200,65
L0010213,T005779,2025-10-27 15:21:00,S002,P066,1,125,70
L0033863,T018849,2025-10-27 15:28:30,S001,P022,1,245,80
L0033864,T018849,2025-10-27 15:28:30,S001,P006,1,160,55
L0033865,T018849,2025-10-27 15:28:30,S001,P037,1,90,20
L0011718,T006600,2025-10-27 16:45:30,S001,P006,1,160,55
L0004751,T002700,2025-10-27 17:43:15,S001,P009,1,160,65
L0022285,T012440,2025-10-27 18:26:45,S001,P021,1,195,75
L0026455,T014768,2025-10-27 18:42:00,S003,P071,1,290,310
L0027559,T015384,2025-10-27 19:31:00,S002,P021,1,190,85
L0027560,T015384,2025-10-27 19:31:00,S002,P016,1,340,135
L0022737,T012695,2025-10-27 20:08:00,S001,P013,1,170,55
L0009741,T005523,2025-10-28 08:17:00,S003,P041,1,100,65
L0009742,T005523,2025-10-28 08:17:00,S003,P029,1,160,125
L0035778,T019917,2025-10-28 08:18:30,S003,P022,1,245,170
L0035779,T019917,2025-10-28 08:18:30,S003,P025,1,185,130
L0019264,T010738,2025-10-28 08:34:00,S002,P023,1,270,125
L0007091,T004030,2025-10-28 08:40:00,S001,P064,1,130,70
L0024823,T013854,2025-10-28 08:51:00,S002,P005,1,115,45
L0024824,T013854,2025-10-28 08:51:00,S002,P014,1,195,75
L0022507,T012572,2025-10-28 09:39:15,S001,P065,1,155,90
L0002533,T001472,2025-10-28 11:01:00,S002,P071,1,325,200
L0002534,T001472,2025-10-28 11:01:00,S002,P059,1,245,135
L0002535,T001472,2025-10-28 11:01:00,S002,P068,1,295,195
L0006323,T003577,2025-10-28 11:47:45,S003,P027,2,285,205
L0006324,T003577,2025-10-28 11:47:45,S003,P062,1,175,180
L0034614,T019271,2025-10-28 11:54:00,S001,P068,1,295,185
L0034615,T019271,2025-10-28 11:54:00,S001,P046,1,135,30
L0013398,T007523,2025-10-28 12:23:15,S002,P003,1,150,65
L0013399,T007523,2025-10-28 12:23:15,S002,P039,1,140,40
L0007992,T004535,2025-10-28 13:01:00,S002,P068,1,295,190
L0007993,T004535,2025-10-28 13:01:00,S002,P069,1,315,205
L0024775,T013823,2025-10-28 13:02:00,S002,P067,1,185,100
L0024776,T013823,2025-10-28 13:02:00,S002,P015,1,260,115
L0010060,T005699,2025-10-28 13:14:45,S002,P022,1,250,105
L0010061,T005699,2025-10-28 13:14:45,S002,P027,1,285,100
L0008044,T004559,2025-10-28 13:27:45,S003,P010,1,205,150
L0028465,T015861,2025-10-28 13:43:00,S001,P062,1,175,85
L0009802,T005556,2025-10-28 14:14:00,S002,P061,1,95,50
L0009803,T005556,2025-10-28 14:14:00,S002,P070,1,335,230
L0009804,T005556,2025-10-28 14:14:00,S002,P069,1,315,215
L0012796,T007199,2025-10-28 14:29:00,S001,P030,1,225,95
L0001930,T001111,2025-10-28 14:34:15,S001,P031,1,270,105
L0030856,T017185,2025-10-28 14:55:45,S002,P034,1,240,95
L0030857,T017185,2025-10-28 14:55:45,S002,P024,1,385,135
L0010449,T005900,2025-10-28 15:01:00,S001,P030,1,220,85
L0010450,T005900,2025-10-28 15:01:00,S001,P063,1,225,125
L0010451,T005900,2025-10-28 15:01:00,S001,P061,1,95,45
L0010452,T005900,2025-10-28 15:01:00,S001,P009,1,165,50
L0015389,T008591,2025-10-28 15:01:00,S002,P010,1,210,80
L0024409,T013607,2025-10-28 15:45:45,S002,P061,1,95,55
L0035675,T019861,2025-10-28 15:48:30,S001,P069,1,315,185
L0035676,T019861,2025-10-28 15:48:30,S001,P061,1,95,50
L0035677,T019861,2025-10-28 15:48:30,S001,P063,1,225,125
L0018469,T010303,2025-10-28 17:05:00,S003,P014,1,195,160
L0018470,T010303,2025-10-28 17:05:00,S003,P043,1,150,100
L0010070,T005705,2025-10-28 17:10:00,S001,P021,1,190,70
L0010071,T005705,2025-10-28 17:10:00,S001,P068,1,295,165
L0025248,T014092,2025-10-28 17:51:00,S001,P057,1,155,85
L0019640,T010943,2025-10-28 19:28:00,S001,P054,1,165,55
L0003084,T001772,2025-10-28 19:57:00,S003,P068,1,295,325
L0003085,T001772,2025-10-28 19:57:00,S003,P014,2,215,150
L0003086,T001772,2025-10-28 19:57:00,S003,P064,1,135,135
L0001556,T000891,2025-10-28 19:59:00,S001,P025,1,185,70
L0001557,T000891,2025-10-28 19:59:00,S001,P058,1,145,70
L0010145,T005744,2025-10-29 08:13:30,S003,P050,1,225,140
L0010146,T005744,2025-10-29 08:13:30,S003,P057,1,155,155
L0006566,T003732,2025-10-29 08:15:45,S003,P050,3,225,150
L0027017,T015076,2025-10-29 08:23:30,S001,P013,1,170,60
L0014989,T008382,2025-10-29 08:56:00,S002,P018,1,225,80
L0020095,T011197,2025-10-29 09:06:00,S003,P026,1,235,170
L0020096,T011197,2025-10-29 09:06:00,S003,P006,1,155,115
L0032588,T018152,2025-10-29 09:20:00,S002,P017,1,165,80
L0032589,T018152,2025-10-29 09:20:00,S002,P058,1,145,80
L0032590,T018152,2025-10-29 09:20:00,S002,P021,2,190,80
L0033697,T018762,2025-10-29 09:34:15,S003,P045,1,105,70
L0004384,T002491,2025-10-29 10:42:30,S001,P017,1,160,70
L0025082,T013998,2025-10-29 11:06:00,S001,P068,1,295,170
L0025083,T013998,2025-10-29 11:06:00,S001,P070,1,335,210
L0025084,T013998,2025-10-29 11:06:00,S001,P044,1,200,55
L0025085,T013998,2025-10-29 11:06:00,S001,P053,1,130,45
L0008278,T004698,2025-10-29 11:37:00,S001,P070,1,335,200
L0008279,T004698,2025-10-29 11:37:00,S001,P065,1,165,95
L0016224,T009074,2025-10-29 11:41:00,S001,P010,1,210,70
L0016225,T009074,2025-10-29 11:41:00,S001,P066,1,125,65
L0016226,T009074,2025-10-29 11:41:00,S001,P068,2,295,170
L0013103,T007363,2025-10-29 11:54:30,S002,P027,1,285,120
L0013104,T007363,2025-10-29 11:54:30,S002,P022,1,245,90
L0011586,T006527,2025-10-29 11:55:00,S003,P041,1,90,60
L0011587,T006527,2025-10-29 11:55:00,S003,P006,1,155,110
L0026712,T014902,2025-10-29 11:55:45,S002,P048,1,215,65
L0026713,T014902,2025-10-29 11:55:45,S002,P060,1,255,150
L0026714,T014902,2025-10-29 11:55:45,S002,P059,2,245,130
L0026715,T014902,2025-10-29 11:55:45,S002,P068,1,295,190
L0026716,T014902,2025-10-29 11:55:45,S002,P069,1,315,190
L0022187,T012382,2025-10-29 12:12:00,S001,P071,1,325,210
L0022188,T012382,2025-10-29 12:12:00,S001,P072,3,355,230
L0008753,T004965,2025-10-29 12:14:00,S003,P006,2,155,115
L0008754,T004965,2025-10-29 12:14:00,S003,P070,2,335,360
L0030412,T016944,2025-10-29 12:30:30,S003,P014,1,205,160
L0030413,T016944,2025-10-29 12:30:30,S003,P071,1,325,340
L0030414,T016944,2025-10-29 12:30:30,S003,P068,1,265,330
L0001401,T000807,2025-10-29 12:33:30,S002,P027,1,285,100
L0001402,T000807,2025-10-29 12:33:30,S002,P070,1,335,215
L0022303,T012451,2025-10-29 12:47:15,S003,P069,1,315,325
L0022304,T012451,2025-10-29 12:47:15,S003,P046,1,135,90
L0025521,T014251,2025-10-29 13:16:00,S002,P018,1,225,85
L0025522,T014251,2025-10-29 13:16:00,S002,P057,1,155,80
L0021370,T011916,2025-10-29 14:07:00,S001,P034,1,240,100
L0009669,T005484,2025-10-29 14:31:30,S002,P014,1,215,90
L0022424,T012522,2025-10-29 14:51:45,S002,P022,1,250,100
L0015571,T008693,2025-10-29 15:12:00,S001,P071,1,325,210
L0025970,T014507,2025-10-29 15:48:00,S002,P002,1,125,50
L0025971,T014507,2025-10-29 15:48:00,S002,P046,1,135,50
L0024908,T013904,2025-10-29 15:56:00,S001,P014,1,220,75
L0003739,T002133,2025-10-29 17:16:30,S001,P014,1,215,80
L0030964,T017244,2025-10-29 17:21:00,S001,P014,1,215,80
L0014309,T008021,2025-10-29 17:42:15,S003,P017,1,175,120
L0014310,T008021,2025-10-29 17:42:15,S003,P062,1,175,170
L0017638,T009854,2025-10-29 18:06:30,S002,P014,1,215,85
L0003665,T002098,2025-10-29 19:12:00,S002,P018,1,225,85
L0003666,T002098,2025-10-29 19:12:00,S002,P038,1,120,35
L0022978,T012834,2025-10-29 19:15:00,S002,P072,1,355,230
L0009826,T005570,2025-10-30 08:27:00,S002,P009,1,160,65
L0013809,T007753,2025-10-30 08:53:30,S003,P026,3,225,180
L0013810,T007753,2025-10-30 08:53:30,S003,P072,1,355,370
L0025249,T014093,2025-10-30 08:59:00,S001,P046,1,135,40
L0025250,T014093,2025-10-30 08:59:00,S001,P061,1,95,55
L0025251,T014093,2025-10-30 08:59:00,S001,P038,1,115,30
L0025252,T014093,2025-10-30 08:59:00,S001,P014,1,220,85
L0030331,T016901,2025-10-30 09:15:45,S002,P033,1,185,85
L0029703,T016552,2025-10-30 09:19:00,S002,P060,1,255,135
L0029704,T016552,2025-10-30 09:19:00,S002,P068,1,295,180
L0010731,T006050,2025-10-30 09:25:00,S002,P002,1,125,45
L0014964,T008370,2025-10-30 09:32:45,S002,P013,1,155,70
L0007938,T004500,2025-10-30 09:37:45,S002,P005,1,125,45
L0012810,T007209,2025-10-30 10:15:15,S003,P002,1,125,90
